slug,country,ymyl,professionalReviewer,editorialState,decision
"calculadora-convenio-hosteleria-espana-sueldo-2026-categoria","ES","MODERATE","","automated_tested","KEEP"
"calculadora-coste-trabajador-empresa-seguridad-social-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-coste-vida-mensual-soltero-pareja-espana-ccaa","ES","MODERATE","","automated_tested","KEEP"
"calculadora-cuenta-remunerada-espana-rentabilidad-comparativa","ES","MODERATE","","automated_tested","KEEP"
"calculadora-deduccion-maternidad-1200-euros-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-deduccion-vivienda-habitual-irpf-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-dependencia-grado-prestacion-espana-2026","ES","MODERATE","","automated_tested","KEEP"
"calculadora-dividir-gastos-cuenta-amigos-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-edad-perro-anos-humanos-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-erte-vs-ere-diferencias-cuantia-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-excedencia-voluntaria-reincorporacion-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-finiquito-despido-improcedente-espana-2026","ES","MODERATE","","automated_tested","KEEP"
"calculadora-fondo-emergencia-espana-meses-gastos","ES","MODERATE","","automated_tested","KEEP"
"calculadora-ganancia-patrimonial-venta-vivienda-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-hipoteca-euribor-cuota","ES","MODERATE","","automated_tested","KEEP"
"calculadora-hipoteca-fija-vs-variable-euribor-espana-2026","ES","MODERATE","","automated_tested","KEEP"
"calculadora-hipoteca-inversa-mayores-65-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-horas-extras-valor-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-ibi-cuota-anual-espana-valor-catastral-municipio","ES","MODERATE","","automated_tested","KEEP"
"calculadora-impuesto-patrimonio-espana-ccaa-2026","ES","MODERATE","","automated_tested","KEEP"
"calculadora-impuesto-sucesiones-donaciones-espana-ccaa-2026","ES","MODERATE","","automated_tested","KEEP"
"calculadora-impuestos-loteria-premio-espana-hacienda","ES","MODERATE","","automated_tested","KEEP"
"calculadora-impuestos-venta-acciones-fondos-irpf-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-incapacidad-permanente-total-absoluta-cuantia-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-ingreso-minimo-vital-imv-espana-2026-cuantia","ES","MODERATE","","automated_tested","KEEP"
"calculadora-iprem-2026-espana-veces-ingresos","ES","MODERATE","","automated_tested","KEEP"
"calculadora-irnr-no-residentes-alquiler-vivienda-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-irpf-2026-tramos-espana-nomina","ES","MODERATE","","automated_tested","KEEP"
"calculadora-irpf-alquiler-vivienda-arrendador-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-irpf-capital-mobiliario-intereses-dividendos-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-itp-actos-juridicos-documentados-espana-vivienda","ES","MODERATE","","automated_tested","KEEP"
"calculadora-iva-espana-21-10-4-categorias","ES","MODERATE","","automated_tested","KEEP"
"calculadora-iva-espana-21-10-4","ES","MODERATE","","automated_tested","KEEP"
"calculadora-jubilacion-anticipada-coeficientes-reductores-espana-2026","ES","MODERATE","","automated_tested","KEEP"
"calculadora-jubilacion-espana-2026-pension-anos-cotizados","ES","MODERATE","","automated_tested","KEEP"
"calculadora-letras-tesoro-espana-3-6-12-meses-rentabilidad","ES","MODERATE","","automated_tested","KEEP"
"calculadora-mibor-euribor-historico-hipoteca-revision","ES","MODERATE","","automated_tested","KEEP"
"calculadora-modelo-100-irpf-declaracion-anual-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-modelo-130-pago-fraccionado-autonomo-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-modelo-145-irpf-situacion-familiar-nomina","ES","MODERATE","","automated_tested","KEEP"
"calculadora-modelo-303-iva-trimestral-autonomo-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-modelo-347-operaciones-superiores-3005-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-modelo-720-bienes-extranjero-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-paga-extra-prorrateo-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-pareja-de-hecho-vs-matrimonio-espana-fiscal","ES","MODERATE","","automated_tested","KEEP"
"calculadora-paro-prestacion-desempleo-espana-2026-meses","ES","MODERATE","","automated_tested","KEEP"
"calculadora-pension-alimenticia-divorcio-espana-tabla","ES","MODERATE","","draft","DRAFT"
"calculadora-pension-no-contributiva-jubilacion-invalidez-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-pension-viudedad-cuantia-espana-2026","ES","MODERATE","","automated_tested","KEEP"
"calculadora-permiso-paternidad-maternidad-espana-2026-semanas","ES","MODERATE","","automated_tested","KEEP"
"calculadora-pias-plan-individual-ahorro-sistematico-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-plan-pensiones-aportacion-deduccion-espana-2026","ES","MODERATE","","automated_tested","KEEP"
"calculadora-plusvalia-municipal-iivtnu-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-prestamo-coche-espana-cdc-vs-renting","ES","MODERATE","","automated_tested","KEEP"
"calculadora-prestamo-personal-tae-tin-comparador-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-recargo-equivalencia-comerciantes-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-reduccion-jornada-hijo-espana-salario-cotizacion","ES","MODERATE","","automated_tested","KEEP"
"calculadora-renta-bruta-neta-espana-2026-irpf-ss","ES","MODERATE","","automated_tested","KEEP"
"calculadora-renta-disponible-mensual-espana-gastos-fijos-30-30-30-10","ES","MODERATE","","automated_tested","KEEP"
"calculadora-renta-vitalicia-mayores-65-espana-fiscalidad","ES","MODERATE","","automated_tested","KEEP"
"calculadora-rentabilidad-alquiler-bruta-neta-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-retencion-irpf-factura-autonomo-15-7-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-reunificacion-deudas-espana-cuota-unificada","ES","MODERATE","","automated_tested","KEEP"
"calculadora-revalorizacion-pension-2026-ipc-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-salario-por-hora-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-smi-2026-espana-neto-14-pagas-media-jornada","ES","MODERATE","","automated_tested","KEEP"
"calculadora-subida-sueldo-funcionarios-2026-espana","ES","MODERATE","","automated_tested","KEEP"
"calculadora-subsidio-mayores-52-anos-espana-cuantia-meses","ES","MODERATE","","automated_tested","KEEP"
"calculadora-tarjeta-credito-interes-espana-tin-revolving","ES","MODERATE","","automated_tested","KEEP"
"calculadora-tipo-marginal-irpf-espana-2026-tramos-rapido","ES","MODERATE","","automated_tested","KEEP"
"calculadora-vacaciones-pagadas-espana-22-dias-laborables","ES","MODERATE","","automated_tested","KEEP"
"10k-projection-from-5k-riegel","US","MODERATE","","automated_tested","KEEP"
"10k-training-plan-weeks","US","MODERATE","","automated_tested","KEEP"
"1rm-bench-press-estimator","US","MODERATE","","automated_tested","KEEP"
"1rm-calculator","US","MODERATE","","automated_tested","KEEP"
"1rm-deadlift-estimator","US","MODERATE","","automated_tested","KEEP"
"1rm-squat-estimator","US","MODERATE","","automated_tested","KEEP"
"21k-training-plan-weeks","US","MODERATE","","automated_tested","KEEP"
"401k-contribution-match-calculator","US","MODERATE","","automated_tested","KEEP"
"50-30-20-family-budget","US","MODERATE","","automated_tested","KEEP"
"5k-training-plan-weeks","US","MODERATE","","automated_tested","KEEP"
"a1c-to-average-glucose","US","MODERATE","","automated_tested","KEEP"
"abdominal-circumference-cardiovascular-risk","US","MODERATE","","automated_tested","KEEP"
"added-sugars-daily-oms-mg-grams","US","MODERATE","","automated_tested","KEEP"
"adolescent-final-height-prediction","US","MODERATE","","automated_tested","KEEP"
"adult-sleep-hours-by-age","US","MODERATE","","automated_tested","KEEP"
"age-discuss-difficult-topics-with-kids","US","MODERATE","","automated_tested","KEEP"
"athlete-hydration-calculator","US","HIGH","","draft","DRAFT"
"aguinaldo-calculator-argentina","US","MODERATE","","automated_tested","KEEP"
"airbnb-short-term-rental-net-profit","US","MODERATE","","automated_tested","KEEP"
"airdrop-historical-value-tokens-qualifying","US","MODERATE","","automated_tested","KEEP"
"al30-gd30-bond-yield","US","MODERATE","","automated_tested","KEEP"
"alcohol-calories-beer-wine-fernet","US","MODERATE","","automated_tested","KEEP"
"alyc-commissions-calculator","US","MODERATE","","automated_tested","KEEP"
"amh-ovarian-reserve-age","US","MODERATE","","automated_tested","KEEP"
"annual-bonus-net","US","MODERATE","","automated_tested","KEEP"
"annuity-payout-monthly-calculator","US","MODERATE","","automated_tested","KEEP"
"apy-defi-aave-compound","US","MODERATE","","automated_tested","KEEP"
"aumento-alquiler-trimestral-cuatrimestral-semestral","US","MODERATE","","automated_tested","KEEP"
"auto-debt-free-certificate-cost","US","MODERATE","","automated_tested","KEEP"
"baby-diaper-calculator","US","MODERATE","","automated_tested","KEEP"
"baby-feeding-amount-by-age-calculator","US","HIGH","","draft","DRAFT"
"baby-name-meaning","US","MODERATE","","automated_tested","KEEP"
"baby-shoe-size","US","MODERATE","","automated_tested","KEEP"
"baby-shower-budget-calculator","US","MODERATE","","automated_tested","KEEP"
"baby-sleep-hours-by-age-chart","US","MODERATE","","automated_tested","KEEP"
"baby-sleep-hours-by-age","US","MODERATE","","automated_tested","KEEP"
"baby-teeth-eruption-timeline","US","MODERATE","","automated_tested","KEEP"
"basal-body-temperature-ovulation","US","MODERATE","","automated_tested","KEEP"
"bcra-interest-rate-savings-impact","US","MODERATE","","automated_tested","KEEP"
"bitcoin-halving-2028-proyeccion","US","MODERATE","","automated_tested","KEEP"
"bitcoin-profit-loss-calculator","US","MODERATE","","automated_tested","KEEP"
"biweekly-pay-periods-2026-calculator","US","MODERATE","","automated_tested","KEEP"
"blood-alcohol-bac-widmark","US","HIGH","","draft","DRAFT"
"blood-oxygen-saturation-spo2-altitude","US","MODERATE","","automated_tested","KEEP"
"blood-oxygen-saturation-spo2","US","MODERATE","","automated_tested","KEEP"
"blood-pressure-normal-hypertension","US","HIGH","","draft","DRAFT"
"blood-pressure-who-classification","US","HIGH","","draft","DRAFT"
"blw-introduction-6-months","US","MODERATE","","automated_tested","KEEP"
"bmi-seniors-65-plus-table","US","MODERATE","","automated_tested","KEEP"
"bmr-basal-harris-benedict-metabolism","US","MODERATE","","automated_tested","KEEP"
"bmr-mifflin-st-jeor-calculator","US","MODERATE","","automated_tested","KEEP"
"basal-metabolic-rate-calculator","US","MODERATE","","automated_tested","KEEP"
"body-composition-fat-vs-lean","US","MODERATE","","automated_tested","KEEP"
"bogleheads-3-fund-portfolio-calculator","US","MODERATE","","automated_tested","KEEP"
"bond-al30-al35-al41-yield","US","MODERATE","","automated_tested","KEEP"
"bond-modified-duration","US","MODERATE","","automated_tested","KEEP"
"bond-present-value-zero-coupon","US","MODERATE","","automated_tested","KEEP"
"boxing-calories-burned","US","MODERATE","","automated_tested","KEEP"
"breast-milk-formula","US","HIGH","","draft","DRAFT"
"breast-pump-production","US","MODERATE","","automated_tested","KEEP"
"breastfeeding-calories","US","MODERATE","","automated_tested","KEEP"
"bridge-fee-cripto-crosschain-costo","US","MODERATE","","automated_tested","KEEP"
"btc-nasdaq-sp500-correlation","US","MODERATE","","automated_tested","KEEP"
"burnout-mbi-assessment","US","HIGH","","draft","DRAFT"
"cafeina-dosis-rendimiento","US","HIGH","","draft","MERGE_301"
"cafeina-dosis-segura-diaria-peso","US","HIGH","","draft","DRAFT"
"cagr-calculator","US","MODERATE","","automated_tested","KEEP"
"calcium-daily-intake-by-age-lactation-menopause","US","MODERATE","","automated_tested","KEEP"
"walking-calories-calculator","US","MODERATE","","automated_tested","KEEP"
"cycling-calories-calculator","US","MODERATE","","automated_tested","KEEP"
"calories-burned-calculator","US","MODERATE","","automated_tested","KEEP"
"swimming-calories-calculator","US","MODERATE","","automated_tested","KEEP"
"tdee-calorie-calculator","US","MODERATE","","automated_tested","KEEP"
"caloric-surplus-muscle-gain","US","MODERATE","","automated_tested","KEEP"
"calories-burned-household-chores","US","MODERATE","","automated_tested","KEEP"
"capital-gains-tax-calculator-usa","US","MODERATE","","automated_tested","KEEP"
"car-deregistration-scrapping","US","MODERATE","","automated_tested","KEEP"
"car-loan-interest-deduction-calculator","US","MODERATE","","automated_tested","KEEP"
"car-loan-monthly-payment-calculator","US","MODERATE","","automated_tested","KEEP"
"carbohydrates-during-exercise","US","MODERATE","","automated_tested","KEEP"
"caregiver-child-ratio-by-age","US","MODERATE","","automated_tested","KEEP"
"cat-age-to-human-years","US","MODERATE","","automated_tested","KEEP"
"cedear-dividend-yield-2026","US","MODERATE","","automated_tested","KEEP"
"cedears-ratio-conversion-apple-microsoft","US","MODERATE","","automated_tested","KEEP"
"cedular-investment-income-tax","US","MODERATE","","automated_tested","KEEP"
"celiac-gluten-free-tacc-foods","US","MODERATE","","automated_tested","KEEP"
"cft-personal-loan-calculator","US","MODERATE","","automated_tested","KEEP"
"child-allowance-by-age","US","MODERATE","","automated_tested","KEEP"
"child-bmi-percentile","US","MODERATE","","automated_tested","KEEP"
"child-height-prediction","US","MODERATE","","automated_tested","KEEP"
"child-support-percentage-salary","US","MODERATE","","automated_tested","KEEP"
"choking-heimlich-age-maneuver","US","HIGH","","draft","DRAFT"
"cholesterol-total-ldl-hdl-levels","US","HIGH","","draft","DRAFT"
"coffee-hydration-myths","US","MODERATE","","automated_tested","KEEP"
"cold-wallet-vs-hot-wallet-riesgo","US","MODERATE","","automated_tested","KEEP"
"comida-gato-gramos-peso-ideal-racion","US","MODERATE","","automated_tested","KEEP"
"compound-interest-calculator","US","MODERATE","","automated_tested","KEEP"
"conception-date-from-due-date-calculator","US","MODERATE","","automated_tested","KEEP"
"condo-fees-apartment-m2-category","US","MODERATE","","automated_tested","KEEP"
"cpr-bls-chest-compressions-rate","US","HIGH","","draft","DRAFT"
"creatine-loading-maintenance","US","HIGH","","draft","DRAFT"
"credit-card-minimum-payment","US","MODERATE","","automated_tested","KEEP"
"credit-card-payoff-time-calculator","US","MODERATE","","automated_tested","KEEP"
"criminal-background-certificate-cost","US","MODERATE","","automated_tested","KEEP"
"critical-power-cp","US","MODERATE","","automated_tested","KEEP"
"crossfit-fran-benchmark-time","US","MODERATE","","automated_tested","KEEP"
"crypto-balance-to-local-currency","US","MODERATE","","automated_tested","KEEP"
"currency-converter","US","MODERATE","","automated_tested","KEEP"
"daily-caffeine-safe-maximum-cups","US","HIGH","","draft","DRAFT"
"daily-calcium-intake","US","MODERATE","","automated_tested","KEEP"
"daily-dietary-fiber-intake-calculator","US","MODERATE","","automated_tested","KEEP"
"daily-iron-requirements-by-sex-age","US","MODERATE","","automated_tested","KEEP"
"daily-protein-intake-by-goal-calculator","US","MODERATE","","automated_tested","KEEP"
"daily-sodium-intake-mg-hypertension","US","MODERATE","","automated_tested","KEEP"
"daily-steps-calculator","US","MODERATE","","automated_tested","KEEP"
"daily-water-intake-by-weight-calculator","US","MODERATE","","automated_tested","KEEP"
"dash-diet-daily-sodium","US","MODERATE","","automated_tested","KEEP"
"dca-bitcoin-historical-returns","US","MODERATE","","automated_tested","KEEP"
"debt-avalanche-payoff-calculator","US","MODERATE","","automated_tested","KEEP"
"debt-snowball-payoff-calculator","US","MODERATE","","automated_tested","KEEP"
"deuda-bola-nieve","US","MODERATE","","automated_tested","KEEP"
"dieta-mediterranea-adherencia-score-test","US","MODERATE","","automated_tested","KEEP"
"discount-calculator","US","MODERATE","","automated_tested","KEEP"
"divorce-settlement-cost-calculator","US","MODERATE","","automated_tested","KEEP"
"dog-age-by-breed","US","MODERATE","","automated_tested","KEEP"
"dog-apartment-compatibility","US","MODERATE","","automated_tested","KEEP"
"dog-calories-by-breed-age","US","MODERATE","","automated_tested","KEEP"
"dog-food-calculator-by-weight","US","MODERATE","","automated_tested","KEEP"
"dog-shedding-by-season-calculator","US","MODERATE","","automated_tested","KEEP"
"dog-vaccination-schedule-puppy-adult","US","MODERATE","","automated_tested","KEEP"
"dog-walking-minutes-by-breed","US","MODERATE","","automated_tested","KEEP"
"driver-license-cost-by-category","US","MODERATE","","automated_tested","KEEP"
"due-date-from-conception-date","US","MODERATE","","automated_tested","KEEP"
"electrolyte-replacement-exercise","US","MODERATE","","automated_tested","KEEP"
"embryo-implantation","US","MODERATE","","automated_tested","KEEP"
"emergency-fund-calculator-months-expenses","US","MODERATE","","automated_tested","KEEP"
"emergency-fund-target-calculator","US","MODERATE","","automated_tested","KEEP"
"employee-vs-freelance-income","US","MODERATE","","automated_tested","KEEP"
"endurance-race-gel-calculator","US","MODERATE","","automated_tested","KEEP"
"epinephrine-dosage-weight-anaphylaxis","US","HIGH","","draft","DRAFT"
"estate-settlement-costs-attorney-fees","US","MODERATE","","automated_tested","KEEP"
"estrogen-progesterone-cycle-phases","US","MODERATE","","automated_tested","KEEP"
"ethereum-gas-fee-estimator","US","MODERATE","","automated_tested","KEEP"
"eviction-timeline-attorney-fees","US","MODERATE","","automated_tested","KEEP"
"fasting-blood-glucose-levels","US","HIGH","","draft","DRAFT"
"federal-income-tax-brackets-2026-calculator","US","MODERATE","","automated_tested","KEEP"
"female-dog-cat-spaying-age","US","MODERATE","","automated_tested","KEEP"
"fertilizante-npk-dosis","US","HIGH","","draft","DRAFT"
"fetal-weight-percentile-by-week","US","MODERATE","","automated_tested","KEEP"
"fideicomiso-construccion-aporte-cuotas","US","MODERATE","","automated_tested","KEEP"
"financial-independence-fire-movement","US","MODERATE","","automated_tested","KEEP"
"fire-retirement-number-calculator","US","MODERATE","","automated_tested","KEEP"
"first-home-purchase-costs","US","MODERATE","","automated_tested","KEEP"
"fish-tank-water-calculator","US","MODERATE","","automated_tested","KEEP"
"fixed-deposit-net-annual-returns","US","MODERATE","","automated_tested","KEEP"
"flexitarian-diet-weekly-macros","US","MODERATE","","automated_tested","KEEP"
"fodmap-foods-intolerance-chart","US","MODERATE","","automated_tested","KEEP"
"food-digestion-time-calculator","US","MODERATE","","automated_tested","KEEP"
"food-handler-permit-cost","US","MODERATE","","automated_tested","KEEP"
"food-ph-acidity-calculator","US","MODERATE","","automated_tested","KEEP"
"food-satiety-index","US","MODERATE","","automated_tested","KEEP"
"foreigner-residency-id-cost-argentina","US","MODERATE","","automated_tested","KEEP"
"freelance-rate-usd-per-hour-by-experience","US","MODERATE","","automated_tested","KEEP"
"fsh-lh-menopause-perimenopause-age","US","HIGH","","draft","DRAFT"
"ftp-cycling-watts","US","MODERATE","","automated_tested","KEEP"
"funding-rate-perpetual-bitcoin-cost","US","MODERATE","","automated_tested","KEEP"
"gestational-age-calculator","US","MODERATE","","draft","DRAFT"
"glycemic-index-load-food-portion","US","MODERATE","","automated_tested","KEEP"
"glycemic-load-meal","US","MODERATE","","automated_tested","KEEP"
"body-fat-skinfolds-jackson-pollock","US","MODERATE","","automated_tested","KEEP"
"body-fat-calculator","US","MODERATE","","automated_tested","KEEP"
"guinea-pig-vitamin-c-daily-dosage","US","HIGH","","draft","DRAFT"
"half-marathon-projection-from-10k-cameron","US","MODERATE","","automated_tested","KEEP"
"healthy-caloric-deficit","US","MODERATE","","automated_tested","KEEP"
"healthy-snacks-150-300-calories","US","MODERATE","","automated_tested","KEEP"
"heart-rate-zones-karvonen","US","MODERATE","","automated_tested","KEEP"
"heloc-home-equity-line-payment-calculator","US","MODERATE","","automated_tested","KEEP"
"hemoglobin-a1c-diabetes-calculator","US","HIGH","","draft","DRAFT"
"home-affordability-by-income-calculator","US","MODERATE","","automated_tested","KEEP"
"hsa-contribution-limit-2026-calculator","US","MODERATE","","automated_tested","KEEP"
"huron-ferret-dieta-proteina-animal","US","MODERATE","","automated_tested","KEEP"
"hydration-exercise-ml","US","MODERATE","","automated_tested","KEEP"
"hydration-hot-climate-daily-activity","US","MODERATE","","automated_tested","KEEP"
"ideal-weight-for-women","US","MODERATE","","automated_tested","KEEP"
"ideal-weight-lorentz-devine-formula","US","MODERATE","","automated_tested","KEEP"
"bmi-calculator","US","MODERATE","","automated_tested","KEEP"
"severance-calculator-argentina","US","MODERATE","","automated_tested","KEEP"
"infant-formula-bottle-ml-by-age","US","HIGH","","draft","DRAFT"
"inflation-calculator-us-cpi","US","MODERATE","","automated_tested","KEEP"
"compound-interest-calculator-long-term","US","MODERATE","","automated_tested","KEEP"
"interest-rate-spread-arbitrage-fixed-deposit","US","MODERATE","","automated_tested","KEEP"
"intermittent-fasting-16-8-calories","US","MODERATE","","automated_tested","KEEP"
"ira-401k-argentina-equivalent","US","MODERATE","","automated_tested","KEEP"
"iron-ferritin-anemia","US","HIGH","","draft","DRAFT"
"irregular-fertile-window","US","MODERATE","","draft","DRAFT"
"vat-tax-calculator","US","MODERATE","","automated_tested","KEEP"
"iva-refund-debit-card","US","MODERATE","","automated_tested","KEEP"
"ivf-due-date-calculator","US","MODERATE","","automated_tested","KEEP"
"lean-body-mass-calculator","US","MODERATE","","automated_tested","KEEP"
"lease-comparison-2-vs-3-years","US","MODERATE","","automated_tested","KEEP"
"leasing-vs-auto-loan-comparison","US","MODERATE","","automated_tested","KEEP"
"leverage-trading-liquidation-price","US","MODERATE","","automated_tested","KEEP"
"macros-16-8-intermittent-fasting","US","MODERATE","","automated_tested","KEEP"
"macros-atkins-fases","US","MODERATE","","automated_tested","KEEP"
"macros-carnivore-diet","US","MODERATE","","automated_tested","KEEP"
"macros-cutting-bulking-calculator","US","MODERATE","","automated_tested","KEEP"
"macros-dash-hypertension","US","MODERATE","","automated_tested","KEEP"
"macros-iifym-flexible","US","MODERATE","","automated_tested","KEEP"
"macros-low-fodmap-sibo","US","MODERATE","","automated_tested","KEEP"
"macros-mediterranea","US","MODERATE","","automated_tested","KEEP"
"macros-recomp-cut-bulk-lean-calorias","US","MODERATE","","automated_tested","KEEP"
"magnesio-dosis-deficiencia-sintomas","US","HIGH","","draft","DRAFT"
"magnesium-daily-requirement","US","HIGH","","draft","DRAFT"
"male-fertility-age","US","HIGH","","draft","DRAFT"
"marathon-42k-training-plan-weeks","US","MODERATE","","automated_tested","KEEP"
"marathon-pace-goal-time-split-kilometer","US","MODERATE","","automated_tested","KEEP"
"maximum-heart-rate-by-age","US","MODERATE","","automated_tested","KEEP"
"medicare-irmaa-2026-brackets-calculator","US","MODERATE","","automated_tested","KEEP"
"mediterranean-diet-weekly-plan-kcal","US","MODERATE","","automated_tested","KEEP"
"meeting-cost-calculator","US","MODERATE","","automated_tested","KEEP"
"minimum-retirement-pension-bonus-2026","US","MODERATE","","automated_tested","KEEP"
"minimum-wage-2026-comparison","US","MODERATE","","automated_tested","KEEP"
"missouri-personal-property-tax-vehicle-calculator","US","MODERATE","","automated_tested","KEEP"
"mlss-max-lactate-steady-state","US","MODERATE","","automated_tested","KEEP"
"monetary-policy-rate-tpm-return","US","MODERATE","","automated_tested","KEEP"
"money-market-fund-yield","US","MODERATE","","automated_tested","KEEP"
"mortgage-payment-monthly-calculator","US","MODERATE","","automated_tested","KEEP"
"mortgage-payoff-extra-payment-calculator","US","MODERATE","","automated_tested","KEEP"
"mortgage-refinance-break-even-calculator","US","MODERATE","","automated_tested","KEEP"
"moving-truck-cost-calculator","US","MODERATE","","automated_tested","KEEP"
"muscle-recovery-hours","US","MODERATE","","automated_tested","KEEP"
"net-worth-tracker-calculator","US","MODERATE","","automated_tested","KEEP"
"nft-royalty-creator-secondary-market","US","MODERATE","","automated_tested","KEEP"
"no-tax-on-overtime-deduction-calculator","US","MODERATE","","automated_tested","KEEP"
"omega-3-daily-dha-epa-dose","US","HIGH","","draft","DRAFT"
"optimal-protein-per-meal","US","MODERATE","","automated_tested","KEEP"
"overtime-pay-calculator","US","MODERATE","","automated_tested","KEEP"
"ovulation-calculator","US","MODERATE","","automated_tested","KEEP"
"ovulation-fertile-window-calculator","US","MODERATE","","draft","DRAFT"
"pace-objetivo-maraton-tiempo","US","MODERATE","","automated_tested","KEEP"
"running-pace-calculator","US","MODERATE","","automated_tested","KEEP"
"padel-ranking-puntos-apt-aap-subir","US","MODERATE","","automated_tested","KEEP"
"parrot-parakeet-seed-distribution","US","MODERATE","","automated_tested","KEEP"
"passive-income-from-investments-calculator","US","MODERATE","","automated_tested","KEEP"
"paycheck-take-home-pay-calculator-usa","US","MODERATE","","automated_tested","KEEP"
"pe-ratio-calculator","US","MODERATE","","automated_tested","KEEP"
"peso-ideal-ninos","US","MODERATE","","automated_tested","KEEP"
"ideal-weight-calculator","US","MODERATE","","automated_tested","KEEP"
"competition-weight-calculator","US","MODERATE","","automated_tested","KEEP"
"peso-posparto","US","MODERATE","","automated_tested","KEEP"
"pet-age-calculator-human-years-breed-size","US","MODERATE","","automated_tested","KEEP"
"pet-medication-dosage-by-weight","US","HIGH","","draft","DRAFT"
"pilates-reformer-frequency-weekly","US","MODERATE","","automated_tested","KEEP"
"pnl-futures-long-short-perpetual","US","MODERATE","","automated_tested","KEEP"
"portfolio-60-40-crypto-traditional-allocation","US","MODERATE","","automated_tested","KEEP"
"position-size-stocks-percentage","US","MODERATE","","automated_tested","KEEP"
"post-marathon-rest-days-calculator","US","MODERATE","","automated_tested","KEEP"
"postpartum-depression-screening","US","HIGH","","draft","DRAFT"
"pral-urine-acidity","US","MODERATE","","automated_tested","KEEP"
"pregnancy-calendar-week-by-week","US","MODERATE","","automated_tested","KEEP"
"pregnancy-due-date-calculator","US","MODERATE","","automated_tested","KEEP"
"pregnancy-week-calculator","US","MODERATE","","draft","DRAFT"
"pregnancy-weeks-by-ultrasound-crl","US","MODERATE","","automated_tested","KEEP"
"pregnancy-weeks-to-months-converter","US","MODERATE","","automated_tested","KEEP"
"pregnancy-weight-gain-bmi","US","MODERATE","","automated_tested","KEEP"
"premature-infant-corrected-age","US","MODERATE","","automated_tested","KEEP"
"loan-payment-calculator","US","MODERATE","","automated_tested","KEEP"
"price-to-book-ratio","US","MODERATE","","automated_tested","KEEP"
"probiotic-daily-cfu-dosage","US","HIGH","","draft","DRAFT"
"property-deed-transfer-cost","US","MODERATE","","automated_tested","KEEP"
"property-tax-calculator-by-state-usa","US","MODERATE","","automated_tested","KEEP"
"puppy-cost-first-year","US","MODERATE","","automated_tested","KEEP"
"rabbit-age-in-human-years","US","MODERATE","","automated_tested","KEEP"
"rabbit-diet-hay-pellets","US","MODERATE","","automated_tested","KEEP"
"recommended-sleep-hours-by-age","US","MODERATE","","automated_tested","KEEP"
"registro-dnrpa-auto-0km-arancel","US","MODERATE","","automated_tested","KEEP"
"rule-of-72-calculator","US","MODERATE","","automated_tested","KEEP"
"rent-to-own-property-calculator","US","MODERATE","","automated_tested","KEEP"
"rent-vs-buy-5-year-calculator","US","MODERATE","","automated_tested","KEEP"
"rental-contract-usd-pesification","US","MODERATE","","automated_tested","KEEP"
"rental-deposit-months-return","US","MODERATE","","automated_tested","KEEP"
"rental-guarantee-insurance-monthly-cost","US","MODERATE","","automated_tested","KEEP"
"rest-between-sets-intensity","US","MODERATE","","automated_tested","KEEP"
"ring-size-finger","US","MODERATE","","automated_tested","KEEP"
"risk-reward-ratio-trade","US","MODERATE","","automated_tested","KEEP"
"one-rep-max-calculator","US","MODERATE","","automated_tested","KEEP"
"rmd-required-minimum-distribution-calculator","US","MODERATE","","automated_tested","KEEP"
"roi-calculator","US","MODERATE","","automated_tested","KEEP"
"roth-vs-traditional-ira-calculator","US","MODERATE","","automated_tested","KEEP"
"rpe-rir-training-percentage","US","MODERATE","","automated_tested","KEEP"
"rugby-handicap-points-relegation-average","US","MODERATE","","automated_tested","KEEP"
